views,likes,
256366,2233,
1147580,11019,
3112260,11192,
8465458,47715,
35976249,141670,
1076007,9673,
247775,4836,
5507808,26582,
555700,5192,
6194008,32324,
1393257,9322,
331240,3276,
656692,5766,
1500264,11359,
228766,2275,
1379225,22285,
3179855,14601,
801381,20314,
1623193,8918,
811107,7829,
463841,5566,
712541,6007,
894824,7861,
27411412,102292,
5535382,23213,
1891336,17180,
572409,11401,
487940,4043,
969278,5837,
1952534,15742,
10283943,41370,
424188,2927,
458501,7277,
681630,6609,
399954,3130,
34353548,805510,
2202680,19834,
618517,8392,
12064584,55978,
376568,7114,
12157839,64543,
261291,2084,
364719,5224,
5858901,41345,
1068064,8685,
4757968,21808,
549783,5497,
364183,3781,
4665617,19303,
364375,3182,
191809,2093,
1179330,10586,
470804,5194,
22422308,85727,
192891,2167,
496976,5307,
2868361,24553,
218105,2017,
537672,5023,
781514,6258,
1834383,14903,
304750,2489,
502980,4252,
720328,7476,
2050915,16765,
746707,11523,
810190,8058,
1510771,10041,
725295,9218,
991592,5618,
626700,6806,
721639,24493,
638808,16474,
303495,6571,
735057,9979,
627913,6956,
187981,1690,
2146575,14415,
718697,6802,
17320038,152750,
665156,5069,
1299,53,
649,31,
40140,846,
45459,988,
1059,32,
29753,643,
582,25,
23595,534,
628,21,
507648,7862,
9719,155,
246748,3164,
10909,144,
740,16,
20618,330,
21448,304,
970,19,
235277,3670,
1570,19,
44696,683,
2650,29,
38631,523,
1185,18,
457797,6885,
37286,507,
47695,741,
1480,32,
28365,359,
1702,20,
83703,1005,
7676,124,
15005,183,
437002,5194,
6907,139,
1772,37,
116408,1565,
3920,63,
41558,894,
1805,31,
10800,177,
1022,15,
56716,656,
1689,17,
6921,117,
83572,1807,
1447,39,
52513,1055,
495,12,
2887,1032,
3239,590,
9130,1790,
20745,3430,
18015,2958,
8758,1623,
15770,2153,
10805,1796,
19222,3096,
9953,1848,
16526,2794,
26340,3715,
14724,2397,
9420,1341,
18018,2249,
10782,1727,
18521,3442,
13870,2244,
12590,2028,
24767,3640,
13647,2066,
20159,2474,
14842,2546,
14679,2389,
14752,2950,
67553,10560,
8910,1662,
14242,2444,
21593,3461,
12259,2049,
12086,1892,
19224,2311,
26140,3297,
61837,7376,
6432,1325,
16084,2458,
15053,2375,
25575,2798,
15292,2390,
6206,1291,
12219,1842,
33040,5450,
15047,2241,
19743,2509,
12925,2156,
7713,1537,
37144,4618,
16688,2445,
34190,5017,
22175,2448,
12499,2025,
35800,4013,
16405,2556,
21455,3327,
19143,3311,
19101,2150,
24698,4177,
18384,2740,
15964,2384,
18426,2682,
25333,3656,
21423,2359,
73076,11345,
21783,2769,
30108,4688,
22784,3255,
32796,3116,
10362,1618,
10339,1745,
12870,1966,
14710,2105,
17740,2015,
137169,15844,
18162,3227,
11582,1655,
41011,5104,
23964,2618,
9046,1568,
17812,2580,
28498,3802,
13830,2202,
44243,4995,
49638,5878,
30515,2967,
6012,1079,
14656,2135,
51684,6873,
46347,6608,
25079,2841,
15158,2221,
25820,3359,
18689,2652,
45575,5693,
20178,2143,
17895,2352,
12972,1942,
20616,2870,
24079,3302,
19718,2690,
12734,2202,
28143,2915,
18135,2509,
55531,6812,
112100,15518,
21191,3176,
18851,2162,
39996,5118,
28295,4112,
63772,7120,
20892,3129,
23494,2518,
44560,5336,
58090,4488,
20708,2931,
31949,4744,
27111,4021,
23972,2676,
73715,8456,
30100,2827,
11284,1837,
22943,1651,
7776,471,
11153,1278,
8356,635,
6669,575,
1151,145,
36361,4447,
18094,2585,
19707,2726,
45822,6245,
42752,5336,
63456,9561,
7436,1272,
30018,4498,
33535,3756,
12064,1618,
9123,1742,
15047,2607,
22351,3792,
67145,8336,
53318,6922,
51384,6319,
17318,2847,
19750,2777,
42854,4238,
15598,2238,
26880,2647,
16146,2399,
22271,2587,
39427,4779,
51923,6247,
35385,4540,
27133,2836,
7620,1158,
14511,2129,
21321,3035,
63583,6594,
31976,3064,
14251,1954,
30430,4247,
31714,5141,
5411,1097,
22102,2390,
69873,8906,
29097,5185,
11925,1192,
7176,618,
15443,2408,
23437,2716,
30162,4226,
23178,2875,
20316,2362,
28306,2733,
59710,6367,
32951,3617,
22962,3167,
6089,1328,
17639,2224,
11551,1704,
7892,1293,
20129,2831,
18549,2471,
19884,2294,
16547,1801,
16507,2592,
10394,1675,
6250,1078,
19694,2286,
25027,3092,
6299,1138,
22598,3500,
12765,2317,
1081,104,
1832,242,
18472,2302,
20792,2765,
18523,2432,
17752,2651,
32909,4328,
17743,1999,
25123,3477,
20685,2892,
25312,3517,
19969,2244,
26435,3284,
16838,2460,
19980,2751,
9970,1830,
20162,2524,
6950,1258,
23731,3547,
17266,2763,
10330,1866,
22629,3040,
21950,2791,
21684,2624,
63572,6430,
8256,1463,
14538,2507,
57622,7585,
39379,4112,
26376,4421,
16044,2675,
7510,1315,
31956,4483,
18622,2655,
19628,3362,
59940,7618,
29154,2989,
16205,2796,
21621,2769,
41733,5194,
31809,4452,
9273,796,
14381,2536,
3786,288,
6446,663,
33074,5256,
19915,2485,
35483,5004,
8077,1152,
70028,10011,
16849,2342,
22276,3899,
33764,4513,
24189,2642,
24167,3543,
22078,2634,
10964,1456,
19633,2713,
12724,2319,
8795,1209,
33824,4519,
20554,2536,
11227,1869,
2826,191,
2507,187,
1965,182,
1299,91,
5367,458,
19935,2796,
24183,3583,
9553,2067,
18404,2851,
24260,2738,
19734,2788,
40901,5199,
22025,2615,
5912,916,
35018,4036,
38597,5574,
19912,2522,
18802,2740,
21013,3158,
22160,3030,
16697,2884,
11621,2116,
36606,4680,
26284,3050,
23469,3512,
17191,2446,
8375,1278,
29395,3959,
22531,2530,
8188,1289,
62933,7534,
9663,1433,
65199,8828,
27111,2958,
18575,2102,
14835,1364,
11524,1395,
3073,251,
13904,872,
4084,363,
1369,166,
3237,387,
18513,2879,
10576,1951,
14343,2222,
24308,3748,
31621,3480,
6380,972,
62241,7402,
14796,2699,
11274,1762,
13997,2388,
30459,3388,
7993,1228,
26769,3780,
8650,649,
8659,658,
1733,135,
1964,102,
4056,284,
14048,1297,
47950,7705,
7761,1239,
34681,6145,
24803,2801,
68205,9524,
11513,2016,
27050,3478,
29485,3216,
5807,905,
3871,344,
2250,281,
2276,273,
24791,3863,
31166,4246,
30653,3607,
7228,1311,
20872,3425,
20963,2318,
12716,1646,
7632,604,
29199,3038,
10493,1695,
40405,4891,
11288,1904,
12088,2220,
25276,3458,
26381,2692,
8348,1268,
16309,2524,
74414,9503,
11664,1699,
44301,4564,
21499,2653,
6610,1019,
7655,1174,
13520,2243,
22892,2582,
9211,1477,
11913,2258,
3045,352,
3193,411,
12694,2262,
15166,2186,
21993,3353,
21476,2340,
8279,1404,
15930,2867,
10377,1557,
37526,5547,
46539,4723,
7149,1094,
13639,2639,
20457,3067,
6635,1149,
5980,745,
7854,779,
23977,4372,
18760,2074,
19204,3197,
11683,1748,
9040,1534,
11970,1889,
2138,222,
1378,125,
3333,321,
2165,272,
8546,626,
10110,1819,
108660,14265,
37088,3952,
21797,2374,
8343,1169,
9707,1472,
38867,6172,
11877,1542,
10536,1938,
8892,1267,
4888,381,
3948,363,
3705,358,
10637,1893,
26786,4035,
24539,2808,
10153,1704,
1904,181,
9804,798,
7222,1437,
10202,2002,
22411,3410,
26561,2832,
11348,1561,
17007,2531,
9898,1441,
10983,2027,
6551,800,
2260,195,
12552,787,
27045,3083,
14332,1969,
14295,2331,
18087,2381,
10516,1725,
28420,2999,
21501,2762,
11440,2028,
2256,205,
1339,143,
13766,1317,
8908,2105,
30924,4166,
8157,1501,
21856,2476,
13370,2296,
15514,2709,
8609,1745,
14914,2418,
17063,3094,
14581,2374,
22002,2359,
6549,1447,
11585,2227,
6470,502,
13761,992,
9089,1489,
6082,1191,
20750,3054,
15929,2875,
16095,2485,
13043,2218,
12660,1936,
7355,500,
4743,542,
11512,2010,
15283,2677,
12065,1918,
18887,3080,
25797,3675,
10844,2091,
18304,3212,
9647,1605,
10711,1957,
16995,2152,
4232,959,
11536,1900,
32305,4865,
2300,177,
3159,206,
23839,2600,
30594,4559,
11611,1161,
8857,1603,
6113,1205,
14201,2788,
44167,5714,
15040,2509,
30301,4021,
13144,2319,
8203,898,
33579,4175,
39145,5211,
19189,3291,
13006,2581,
16372,2402,
42723,5697,
36296,4263,
6231,1394,
17079,2956,
18767,2930,
2678,263,
2084,145,
11974,1963,
19065,2371,
38209,6344,
24158,4813,
25947,3103,
7312,1620,
11940,2078,
4552,878,
9075,592,
3211,271,
5357,1270,
27348,4323,
30536,4700,
7398,2056,
234917,28662,
18993,1897,
40887,4465,
35442,3644,
72355,6222,
43647,4657,
47375,5601,
145424,11651,
960843,63196,
162579,11898,
48735,3852,
68272,5409,
71537,9701,
187201,17574,
245100,20349,
21620,2919,
35594,2394,
39083,5286,
71965,5293,
20065,2380,
50317,4191,
45472,6144,
120741,11319,
68704,7270,
36653,4886,
184239,28004,
303192,24724,
181598,18205,
34650,5222,
43407,2596,
81774,6066,
178657,18328,
39526,2364,
53318,4615,
115617,6822,
325708,21720,
84704,10554,
122839,8925,
35572,2272,
33232,3717,
131789,13586,
99705,5879,
278177,11625,
75572,7046,
103182,9480,
586341,31260,
98521,7557,
185474,14330,
154540,14916,
33384,4006,
45625,3581,
84074,9340,
153847,9616,
56137,4157,
55824,5281,
51579,4685,
336195,14551,
74595,5375,
193532,16411,
78062,10018,
273513,39620,
257175,20926,
330032,22016,
103896,11485,
113615,5665,
76143,6042,
87437,7712,
81989,4583,
82843,5530,
114720,7475,
190051,9351,
85162,8748,
130816,12523,
427205,17600,
148943,13907,
203447,17165,
47298,5092,
178255,14511,
36182,3851,
39265,4027,
35859,4012,
67743,6029,
38223,4180,
42160,4676,
42879,4690,
45207,4822,
463535,21564,
39220,4281,
50441,4838,
52173,5681,
59727,6273,
64450,5839,
115691,8534,
75069,6667,
359501,33237,
103523,8432,
171467,11360,
129101,9842,
336457,24309,
134470,14238,
33949,3600,
37517,2204,
432507,27519,
110241,7217,
43658,2554,
58045,4140,
48229,2970,
65166,3469,
48430,2811,
101064,7523,
58030,3449,
335801,20420,
51941,3202,
38626,2866,
73478,3970,
89404,5538,
28706,2577,
95277,5010,
99082,13945,
150553,7583,
290040,16368,
62764,5262,
126654,8938,
98746,8265,
21554,2168,
137608,7773,
60439,7002,
27163,2341,
55638,3913,
59512,3827,
56728,6692,
218030,13042,
176634,10590,
319311,22566,
28951,2405,
533625,28710,
25468,2318,
26227,2515,
30801,3022,
129943,20114,
115566,7979,
43484,3606,
183684,17679,
38115,3260,
34791,3023,
36151,3158,
36748,3308,
39312,3334,
854513,47413,
38768,3393,
40111,3248,
40643,3434,
147582,7469,
45562,3826,
145775,11867,
50015,4379,
58850,4334,
141984,13650,
69810,5619,
92799,6136,
131909,9990,
124702,8408,
396052,24698,
210062,11427,
56098,6562,
158984,14455,
118572,7417,
214808,11871,
137216,7150,
125112,12939,
184637,15087,
1109992,51177,
107979,12056,
96062,10525,
108720,5881,
111443,13714,
110556,6621,
104211,6146,
142599,7520,
100721,5556,
160823,8659,
473782,30313,
59680,4288,
157236,14027,
255406,18788,
164294,11348,
196016,11623,
25023,2424,
143005,11369,
140918,8412,
260305,14272,
184868,13811,
117223,7696,
298705,19211,
647479,47035,
502784,55376,
54884,3607,
126857,9457,
21784,2281,
88036,9713,
25471,2349,
52145,3379,
180534,12967,
74060,4375,
24705,2401,
74898,7112,
157655,13738,
108690,5907,
473044,28903,
32929,2764,
40699,3755,
56684,4113,
30428,2721,
159785,7936,
29859,2743,
49185,4875,
38493,4781,
92417,8843,
35100,2958,
18815,2082,
121898,6343,
221034,14677,
31954,2917,
160498,11051,
36648,2870,
80830,5868,
104617,7932,
44467,3155,
40152,3113,
33996,2294,
825711,65551,
36424,2328,
33699,2442,
123215,6409,
51728,3972,
29337,2675,
32705,2434,
69862,4967,
34263,2590,
36937,2855,
92394,6259,
45697,3312,
55127,3954,
23533,2817,
48408,3520,
337053,16841,
51562,3790,
123515,13997,
62496,4111,
196406,11038,
77021,4821,
635539,27508,
826058,36549,
119324,6845,
429121,20522,
378446,27390,
372851,19675,
68517,9556,
102016,5752,
64167,4908,
161622,9941,
479579,34306,
266538,16762,
87244,5507,
296433,28493,
224739,31055,
30812,3368,
130308,10279,
37380,3303,
75436,5828,
181080,27422,
345922,18103,
93138,7095,
33110,4082,
87841,7492,
297334,20600,
574854,29350,
96191,9517,
150871,13541,
104417,15069,
127567,6779,
100677,6407,
115147,5672,
54601,3733,
305412,26053,
361043,33646,
74428,4343,
70389,7197,
141070,14448,
316846,14460,
224986,24388,
160271,20208,
102430,11614,
183764,9115,
263786,16371,
913514,72492,
84373,7819,
331812,14796,
403354,39053,
136551,11318,
92174,9131,
178028,11775,
332431,29012,
112830,11615,
589477,38441,
76904,3409,
42131,2592,
49821,2808,
60316,3641,
77046,4562,
87918,5351,
166117,17649,
442815,28222,
63584,4564,
64168,3391,
75310,3868,
27614,2097,
75882,4146,
63122,3917,
62121,4210,
65249,3824,
77624,4323,
75157,4882,
85611,4961,
176414,8003,
89002,5454,
110894,6352,
152631,8593,
233105,13261,
540035,29156,
279134,22873,
691161,43277,
186730,19566,
101140,6466,
555369,37909,
710042,33719,
69864,3981,
56479,3282,
269531,23978,
62367,3703,
76907,4476,
234141,29564,
92167,4971,
338777,28486,
305662,15842,
645480,49991,
100152,11526,
144099,17491,
280504,17067,
48379,4172,
27582,3061,
187025,9426,
27052,3197,
156371,6961,
31698,3372,
46679,4211,
32101,3638,
146337,17219,
144156,8065,
156410,14724,
31955,4041,
118756,8594,
75539,7660,
1024523,38730,
97967,9051,
76933,6876,
77265,6460,
36969,4214,
76554,7065,
37709,3854,
89535,7350,
44131,4323,
83137,7014,
50154,5382,
96579,7529,
56512,5908,
111028,8293,
64866,6914,
98186,8438,
210368,20092,
100101,8119,
71335,6058,
35831,3751,
97534,8807,
107692,12363,
115357,9602,
127545,15170,
118736,9364,
30875,2196,
54831,3047,
137328,10592,
24604,1676,
155595,10142,
20972,1602,
178408,11723,
24431,1726,
244484,14052,
29436,1825,
580288,30129,
186493,7847,
413085,20081,
22430,1805,
144347,13554,
22731,1799,
1036621,50819,
64655,4863,
23728,1832,
223435,17021,
203738,19464,
23550,2138,
23412,2058,
23949,2157,
27910,2274,
31340,2377,
35474,2612,
41066,2726,
48498,3097,
57399,3650,
135884,8308,
123191,15160,
134287,14684,
609877,54803,
105856,17243,
60705,3583,
59616,4823,
93953,6237,
125671,12543,
133992,6077,
81886,3911,
85177,4098,
59881,4547,
100413,4761,
1226058,135436,
122676,5902,
109006,5563,
90242,8567,
156947,7418,
70688,8119,
155356,6798,
76673,8031,
260902,24310,
164267,7820,
91531,7762,
106524,8643,
504378,19401,
183270,10486,
161398,12316,
330119,19421,
46668,1487,
302621,21315,
222210,10493,
401963,10691,
119792,6082,
132861,6821,
144228,6586,
305527,7749,
170479,9810,
85341,9252,
236939,8251,
302180,12393,
342766,10047,
246181,10729,
341864,14975,
530255,24359,
80149,5844,
274811,28029,
1639516,91326,
71168,3640,
368593,14175,
76106,5920,
63022,5277,
59656,5401,
36032,3084,
109910,6540,
129879,14679,
168335,16984,
455305,16743,
81562,5006,
30414,3102,
113969,8761,
97936,11944,
261762,11623,
52924,7461,
249899,13031,
242726,18631,
283001,22931,
35901,2453,
1052682,62763,
36459,2603,
95236,5316,
39931,2520,
82924,5743,
78522,3801,
49054,2977,
52597,4327,
68208,3772,
83632,4386,
161029,7720,
296,20,
1533,55,
5443,498,
5565,194,
11713,671,
4329,221,
0,24,
4094,284,
21,8,
0,13,
9,8,
0,11,
0,10,
0,12,
0,11,
0,12,
20307,448,
5917,517,
21230,179,
2872,115,
11161,532,
6724,401,
5367,206,
8404,320,
4409,240,
4283,225,
4306,189,
8291,295,
5414,327,
4000,220,
3958,236,
4052,166,
4340,234,
5894,334,
4993,243,
7976,358,
14087,733,
208269,3081,
179788,2029,
62787,731,
275925,3818,
48633,592,
52752,854,
104312,1719,
258011,3257,
13187,597,
14434,583,
9481,508,
13484,709,
1653105,8619,
428283,5428,
17192,448,
9202,311,
15519,733,
2741714,2449,
5654727,5830,
1292418,4227,
3518208,12042,
1497252,8197,
1001616,7463,
8219,481,
589210,3365,
1475451,9455,
530290,3289,
2496339,7547,
634405,3745,
1745389,6622,
743473,4125,
11128,757,
23272,1748,
908789,6831,
2480955,10483,
1464491,11327,
1234149,9079,
10699642,24178,
1503921,9289,
879151,6297,
1068264,8009,
4387979,28569,
239941,3479,
6493017,39383,
1098252,7759,
18642,1038,
21838,1462,
9504,853,
5982,406,
10633,761,
30011,1621,
8442,516,
15221,1048,
14719,1004,
10392,730,
9622,622,
8059,692,
10404,602,
10383,647,
21251,1122,
27215,1283,
14448,889,
23616,928,
6343,482,
8771,656,
6561,393,
17243,833,
5310,454,
5871,479,
5308,525,
7136,555,
9879,717,
6179,473,
5808,479,
9847,627,
5416,418,
5818,467,
9852,695,
6222,523,
4424,294,
6335,543,
5978,510,
6322,553,
7571,653,
11713,747,
5804,499,
5519,487,
5600,409,
7849,646,
7970,567,
8684,481,
11408,709,
3919,383,
5833,498,
7142,508,
6602,619,
6420,575,
4765,447,
7927,664,
8367,601,
7851,730,
8334,700,
6784,594,
15226,1094,
13609,1207,
15296,1194,
7062,648,
726186,8994,
9008,773,
13686,1097,
7356,673,
8460,714,
6063,552,
6413,473,
6597,527,
5710,518,
5132,439,
6409,577,
9882,886,
7908,646,
10201,844,
7761,639,
7413,582,
9165,767,
11708,761,
56874,2519,
8121,554,
6064,463,
6181,410,
15271,1009,
687338,8157,
298807,4295,
4124558,16657,
760566,6777,
1496060,7045,
1344008,8009,
434302,2682,
975042,5850,
1405984,5832,
678466,4033,
558925,2793,
257207,1422,
368095,1758,
330995,1633,
481463,2210,
1084003,6731,
640922,3387,
7132631,27881,
9885223,47864,
3937573,17345,
3495806,14222,
9878184,27231,
42302872,172094,
15862358,35970,
6438302,15591,
5210931,23828,
25633352,44541,
1534646,9710,
60736347,169103,
28704539,98566,
4145937,14562,
23431158,68162,
9023916,25940,
2790274,19047,
5415268,27785,
1643874,17674,
547727,9143,
14445165,93313,
38748071,180914,
274328,3832,
360501,4665,
134743,2001,
222426,2692,
403809,3863,
257077,3131,
554718,6486,
536267,6139,
1078591,8592,
1257200,18148,
2464319,29430,
7086018,54789,
7125810,47941,
3040726,33364,
5061722,37460,
3891446,41946,
5025763,47977,
9919014,116201,
2455652,32204,
13366208,91407,
124623544,543191,
4963813,56329,
2072677,19736,
391224,7186,
13138696,124311,
1069014,11585,
1838891,21721,
1051031,11759,
330741,6919,
2828656,30908,
24212575,238877,
402627,5765,
916944,10342,
76074850,209642,
11637720,84960,
10124087,53155,
4926294,49596,
2884210,30624,
5803865,45470,
37241521,184038,
27546320,114580,
87455198,310847,
112172761,598639,
31867215,277314,
14716604,124935,
5547754,71473,
14556702,152102,
8953892,70084,
935461,14527,
888592,12299,
6365635,43353,
3348456,21038,
120824369,732391,
6142412,62977,
1619508,18868,
38003569,178572,
908855,13030,
2486414,27164,
143730258,715219,
186020100,639300,
20992090,151293,
0,7,
17939368,89686,
12745130,97263,
356190719,1550090,
20388215,136571,
142147,4575,
2211,120,
1067850,14374,
3406803,32720,
4295776,34436,
12007641,171755,
18926589,207028,
13924929,181230,
60805,2534,
43514,1923,
214488,8795,
87875,3371,
64299,2730,
57566,2789,
115692,3158,
71252,2917,
87774,3229,
105071,2421,
133357,3038,
49954,2111,
82692,2376,
137874,3361,
106455,2809,
146700,5054,
263041,6128,
386281,12156,
232608,6968,
256347,4403,
221027,4797,
77344,1669,
686871,12689,
110972,3340,
321793,6030,
128255,2733,
99005,1873,
312485,6187,
487647,8263,
125295,3502,
187445,3961,
317705,5851,
191354,5806,
101170,2806,
1455575,19119,
332137,6483,
254564,5631,
118377,2152,
262116,5650,
213838,4509,
1212514,24581,
742033,17961,
760424,14599,
451957,7341,
289156,6292,
516958,9069,
79280,1758,
663176,10038,
195425,3982,
290888,6495,
223392,4721,
297946,3834,
171179,2922,
263608,8747,
206175,3955,
270249,8231,
340235,7885,
334685,5747,
199980,3587,
457845,12562,
961131,20814,
182284,5750,
378608,10266,
346942,7509,
248145,3230,
280103,4456,
852378,14915,
228819,5222,
191818,2778,
190891,4778,
156046,2143,
189201,3527,
312262,4647,
364509,6353,
803583,13563,
1347752,20570,
197330,4789,
223006,3418,
212836,3904,
217708,4355,
186353,4134,
200726,4752,
226263,5197,
153717,3415,
1123303,21532,
662255,10970,
70252,1373,
692189,16054,
231040,4386,
1180499,13647,
190040,4531,
424955,11746,
200906,6381,
204581,2785,
253123,6200,
51493,1455,
340559,4776,
75293,1603,
137464,3133,
139226,2367,
154380,2621,
127068,2935,
139493,2533,
133501,2231,
222634,6008,
56719,1253,
153738,4495,
140804,3421,
188385,4420,
167125,3218,
334245,6268,
616785,7159,
139735,3130,
166834,2738,
132033,2672,
242760,4430,
135715,2913,
136377,2062,
821259,9898,
144823,3914,
